Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US30208,B8WL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.190,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US02828,4LLZR22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.191,Microsoft Windows 7 Professional x64,CPL,,2017-11-25 23:59:59,Active,,,,,,
US14953,4XDZJH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.18.192,Microsoft Windows 7 Professional x64,CPL,,2020-05-26 23:59:59,Active,,,,,,
US30083,B7MF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.196,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US02850,8SLWB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.197,Microsoft Windows 7 Professional x64,CPL,,2018-11-18 23:59:59,Active,,,,,,
US20215,194ZRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.18.200,Microsoft Windows 7 Professional x64,CPL,,2019-09-24 23:59:59,Active,,,,,,
US14592,7ZS6D92,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.201,Microsoft Windows 7 Professional x64,CPL,,2019-02-26 23:59:59,Active,,,,,,
DAL-15761,B48KT12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.204,Microsoft Windows 7 Professional x64,CPL,,2017-10-15 23:59:59,Expired,,,,,,
US30179,CX6L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.205,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30206,B90J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.207,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US14577,1N4LND2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.18.211,Microsoft Windows 7 Professional x64,CPL,,2019-12-02 23:59:59,Active,,,,,,
US14579,FH96RC2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.18.212,Microsoft Windows 7 Professional x64,CPL,,2019-11-11 23:59:59,Active,,,,,,
US14958,1TWVHH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.18.213,Microsoft Windows 7 Professional x64,CPL,,2020-04-05 23:59:59,Active,,,,,,
US30190,B8KK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.214,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30089,B8VJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.215,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14580,HD00RC2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.18.216,Microsoft Windows 7 Professional x64,CPL,,2019-11-11 23:59:59,Active,,,,,,
US30746,B8LL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.217,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14589,G822DH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.18.218,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30167,B8YD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.221,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30082,B8MG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.224,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14573,C2TTG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.227,Microsoft Windows 7 Professional x64,CPL,,2018-06-24 23:59:59,Active,,,,,,
US02861,8SKZP52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.228,Microsoft Windows 7 Professional x64,CPL,,2018-11-18 23:59:59,Active,,,,,,
US02853,J9J7B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.231,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30187,B8MD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.232,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30095,B8GL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.234,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US02851,C62WZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.236,Microsoft Windows 7 Professional x64,CPL,,2017-09-19 23:59:59,Expired,,,,,,
US02819,H3NBC42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.238,Microsoft Windows 7 Professional x64,CPL,,2018-05-21 23:59:59,Active,,,,,,
US30097,B7WL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.239,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30081,B8FG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.241,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30591,CXCF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.244,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30204,B90H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.18.245,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US14591,8SM2C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.18.246,Microsoft Windows 7 Professional x64,CPL,,2018-11-18 23:59:59,Active,,,,,,
US30870,B3XH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.128,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30868,B37F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.129,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31059,CD1F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.130,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31097,CD1K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.131,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31077,B7YH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.132,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31063,CD1J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.133,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31064,B89K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.135,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31100,B83J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.136,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31086,CVVF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.137,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
HOUSTON-18711,2UA1160474,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,desktop,10.148.19.138,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US31092,B6VF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.139,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
hou-21787,FVKZCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
hou-21795,GF3SYX1,Dell Inc.,OptiPlex 9010,Unassigned,desktop,10.148.19.141,Microsoft Windows 7 Professional x64,CPL,,2016-12-06 23:59:59,Expired,,,,,,
hou-21809,G0XWL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.142,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31095,B7MJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.143,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31070,B6XL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.144,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31061,B6RF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.145,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20500,9VTG8H2,Dell Inc.,Latitude 5580,Unassigned,laptop,10.148.19.147,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20501,9STG8H2,Dell Inc.,Latitude 5580,Unassigned,laptop,10.148.19.147,Microsoft Windows 7 Professional x64,CPL,,2020-07-14 23:59:59,Active,,,,,,
US31082,CVFL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.150,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31090,CD5L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.151,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31062,CVFK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.152,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US20486,2KKN4H2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.19.170,Microsoft Windows 7 Professional x64,CPL,,2020-05-28 23:59:59,Active,,,,,,
US30867,B33K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.180,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
hou-20633,C4X0022,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.183,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31058,B6BG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.184,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31067,CVHK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.185,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
HOU-07689,JLZ1B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.188,Microsoft Windows 7 Professional x64,CPL,,2018-03-20 23:59:59,Active,,,,,,
US31083,CVSJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.189,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31088,B7DH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.192,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
hou-21261,FVHYCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.193,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
Hou-21801,479LL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.198,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
HOUSCAN-15565,MXM705014S,Hewlett-Packard,HP Compaq dc5700 Microtower,Unassigned,desktop,10.148.19.199,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US30866,B39F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.200,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
hou-21805,CK0VCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.203,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US31105,CVDF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.204,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31065,CVLJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.205,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31089,CD7L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.206,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31096,B7DJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.207,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
HOU-07715,8R9VP52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.212,Microsoft Windows 7 Professional x64,CPL,,2019-03-25 23:59:59,Active,,,,,,
US30872,B42K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.213,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31102,CW0H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.214,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31073,CD8L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.215,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31104,B7XG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.218,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
hou-21270,CSSHDZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.19.229,Microsoft Windows 7 Professional x64,CPL,,2017-01-22 23:59:59,Expired,,,,,,
US31101,CVWJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.19.237,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30667,CX3K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.20,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31008,B3BL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.207,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31005,B4LF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.209,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30668,CXGJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.21,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US31007,B3DG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.210,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31001,B7SK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.212,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31009,B3DH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.217,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31000,B3TL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.221,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30999,B4FF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.224,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31004,B41K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.225,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30665,CX2G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.23,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14851,1TV4JH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.192.31,Microsoft Windows 7 Professional x64,CPL,,2020-04-05 23:59:59,Active,,,,,,
US30660,CXFH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.32,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US30663,CWNH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.192.33,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US01715,60V9N02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.192.36,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30068,CVZJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.193.15,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30059,CVLD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.193.16,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
HOU-Statlab,S1W3991,LENOVO,0401R6U,Unassigned,desktop,10.148.193.161,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31084,CD5J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.193.170,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US31098,B4QL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.193.171,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07657,F9XR942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.193.18,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US07932,6BQXP52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.193.20,Microsoft Windows 7 Professional x64,CPL,,2018-09-28 23:59:59,Active,,,,,,
US30060,CW9J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.193.21,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US07592,HXHB622,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.194.15,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01703,355T9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.194.18,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US20191,HQW5RD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.194.20,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
DENTON-18387,USH009020G,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,desktop,10.148.194.24,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US30919,B38F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.194.27,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US31197,BXZG582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.146,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31188,510H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.147,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US30113,B4VK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.150,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US31189,520H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.151,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US31198,700H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.159,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01676,42ZFL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.195.160,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07627,DSRB842,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.195.161,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31199,710H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.166,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US31196,B20H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.168,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31183,D10H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.169,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US31190,220H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.170,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VALLEY-22014,FVPZCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.195.171,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US31193,G00H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.171,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US30611,B4SK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.172,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31192,320H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.176,Microsoft Windows 7 Professional x64,CPL,,2019-02-04 23:59:59,Active,,,,,,
US31186,420H582,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.195.183,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07883,JF0TB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.195.188,Microsoft Windows 7 Professional x64,CPL,,2018-04-29 23:59:59,Active,,,,,,
US30152,B5BL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.196.116,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30034,2FVH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.196.176,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
COC-21825,CZYV9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.177,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US30033,2FTK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.196.178,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01565,GGR9N02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.179,Microsoft Windows 7 Professional x64,CPL,,2017-07-23 23:59:59,Expired,,,,,,
US07597,MXL2040JVC,Hewlett-Packard,HP Compaq 6200 Pro SFF PC,Unassigned,desktop,10.148.196.180,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07636,FB7T942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.181,Microsoft Windows 7 Professional x64,CPL,,2018-03-04 23:59:59,Active,,,,,,
US07584,HWSW322,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.182,Microsoft Windows 7 Professional x64,CPL,,2018-01-21 23:59:59,Active,,,,,,
US01568,B0CMF02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.183,Microsoft Windows 7 Professional x64,CPL,,2017-07-18 23:59:59,Expired,,,,,,
US30035,2FVD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.196.184,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
US01566,GJR9N02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.185,Microsoft Windows 7 Professional x64,CPL,,2017-07-23 23:59:59,Expired,,,,,,
US20189,HQV9RD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.196.187,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20220,5V2VRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.196.188,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01995,FW5ZCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.190,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
AUS-21899,CZYT9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.208,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
AUS-21900,59XC9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.210,Microsoft Windows 7 Professional x64,CPL,,2016-11-13 23:59:59,Expired,,,,,,
AUS-21725,87MF9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.213,Microsoft Windows 7 Professional x64,CPL,,2016-12-19 23:59:59,Expired,,,,,,
US01579,C392CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.218,Microsoft Windows 7 Professional x64,CPL,,2017-02-17 23:59:59,Expired,,,,,,
AUS-21896,5B199Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.231,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
aus-21897,5BXB9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.235,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01882,CZXT9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.236,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
AUS-21898,5B4G9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.238,Microsoft Windows 7 Professional x64,CPL,,2016-11-13 23:59:59,Expired,,,,,,
Checkin-21028,,Hewlett-Packard,SLIC-CPC,Unassigned,desktop,10.148.196.68,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US08355,9RFV052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.91,Microsoft Windows 7 Professional x64,CPL,,2018-11-06 23:59:59,Active,,,,,,
US30484,B5QL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.196.93,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08356,9RJXB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.196.97,Microsoft Windows 7 Professional x64,CPL,,2018-11-06 23:59:59,Active,,,,,,
US08033,1C99V62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.100,Microsoft Windows 7 Professional x64,CPL,,2018-10-02 23:59:59,Active,,,,,,
US01688,236GCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.101,Microsoft Windows 7 Professional x64,CPL,,2017-02-26 23:59:59,Expired,,,,,,
US07892,GJ1QB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.102,Microsoft Windows 7 Professional x64,CPL,,2018-05-07 23:59:59,Active,,,,,,
US13695,JXY4FH2,Dell Inc.,Latitude 7480,Unassigned,laptop,10.148.2.103,Microsoft Windows 7 Professional x64,CPL,,2020-08-26 23:59:59,Active,,,,,,
US01787,FZFYL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.104,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
